"sum","Name","Date","Jahr"
1009,"West-Nord",2020-04-28,2020
1501,"West-Nord",2020-04-29,2020
1202,"West-Nord",2020-04-30,2020
836,"West-Nord",2020-05-01,2020
1117,"West-Nord",2020-05-02,2020
1659,"West-Nord",2020-05-03,2020
1731,"West-Nord",2020-05-04,2020
1038,"West-Nord",2020-05-05,2020
1935,"West-Nord",2020-05-06,2020
2223,"West-Nord",2020-05-07,2020
2183,"West-Nord",2020-05-08,2020
2119,"West-Nord",2020-05-09,2020
1614,"West-Nord",2020-05-10,2020
1377,"West-Nord",2020-05-11,2020
1914,"West-Nord",2020-05-12,2020
1702,"West-Nord",2020-05-13,2020
1721,"West-Nord",2020-05-14,2020
1987,"West-Nord",2020-05-15,2020
2300,"West-Nord",2020-05-16,2020
2155,"West-Nord",2020-05-17,2020
2232,"West-Nord",2020-05-18,2020
2459,"West-Nord",2020-05-19,2020
2606,"West-Nord",2020-05-20,2020
2062,"West-Nord",2020-05-21,2020
2169,"West-Nord",2020-05-22,2020
1177,"West-Nord",2020-05-23,2020
1701,"West-Nord",2020-05-24,2020
2273,"West-Nord",2020-05-25,2020
2495,"West-Nord",2020-05-26,2020
2710,"West-Nord",2020-05-27,2020
2559,"West-Nord",2020-05-28,2020
2734,"West-Nord",2020-05-29,2020
2254,"West-Nord",2020-05-30,2020
1745,"West-Nord",2020-05-31,2020
1924,"West-Nord",2020-06-01,2020
2601,"West-Nord",2020-06-02,2020
2672,"West-Nord",2020-06-03,2020
1436,"West-Nord",2020-06-04,2020
2187,"West-Nord",2020-06-05,2020
2099,"West-Nord",2020-06-06,2020
1237,"West-Nord",2020-06-07,2020
2366,"West-Nord",2020-06-08,2020
2177,"West-Nord",2020-06-09,2020
2026,"West-Nord",2020-06-10,2020
2719,"West-Nord",2020-06-11,2020
3201,"West-Nord",2020-06-12,2020
2323,"West-Nord",2020-06-13,2020
1313,"West-Nord",2020-06-14,2020
2355,"West-Nord",2020-06-15,2020
2660,"West-Nord",2020-06-16,2020
2031,"West-Nord",2020-06-17,2020
2477,"West-Nord",2020-06-18,2020
2332,"West-Nord",2020-06-19,2020
2749,"West-Nord",2020-06-20,2020
1923,"West-Nord",2020-06-21,2020
2660,"West-Nord",2020-06-22,2020
3022,"West-Nord",2020-06-23,2020
3237,"West-Nord",2020-06-24,2020
3239,"West-Nord",2020-06-25,2020
2818,"West-Nord",2020-06-26,2020
2557,"West-Nord",2020-06-27,2020
1887,"West-Nord",2020-06-28,2020
2192,"West-Nord",2020-06-29,2020
2960,"West-Nord",2020-06-30,2020
3094,"West-Nord",2020-07-01,2020
2793,"West-Nord",2020-07-02,2020
2782,"West-Nord",2020-07-03,2020
2727,"West-Nord",2020-07-04,2020
1899,"West-Nord",2020-07-05,2020
2569,"West-Nord",2020-07-06,2020
3110,"West-Nord",2020-07-07,2020
3105,"West-Nord",2020-07-08,2020
3015,"West-Nord",2020-07-09,2020
2657,"West-Nord",2020-07-10,2020
2116,"West-Nord",2020-07-11,2020
1974,"West-Nord",2020-07-12,2020
2604,"West-Nord",2020-07-13,2020
2933,"West-Nord",2020-07-14,2020
2437,"West-Nord",2020-07-15,2020
2378,"West-Nord",2020-07-16,2020
2474,"West-Nord",2020-07-17,2020
2412,"West-Nord",2020-07-18,2020
1830,"West-Nord",2020-07-19,2020
2534,"West-Nord",2020-07-20,2020
2520,"West-Nord",2020-07-21,2020
2602,"West-Nord",2020-07-22,2020
2753,"West-Nord",2020-07-23,2020
2406,"West-Nord",2020-07-24,2020
2144,"West-Nord",2020-07-25,2020
1776,"West-Nord",2020-07-26,2020
2280,"West-Nord",2020-07-27,2020
2443,"West-Nord",2020-07-28,2020
2577,"West-Nord",2020-07-29,2020
2658,"West-Nord",2020-07-30,2020
2388,"West-Nord",2020-07-31,2020
1874,"West-Nord",2020-08-01,2020
1347,"West-Nord",2020-08-02,2020
1465,"West-Nord",2020-08-03,2020
1887,"West-Nord",2020-08-04,2020
2639,"West-Nord",2020-08-05,2020
2629,"West-Nord",2020-08-06,2020
2538,"West-Nord",2020-08-07,2020
2039,"West-Nord",2020-08-08,2020
1761,"West-Nord",2020-08-09,2020
2405,"West-Nord",2020-08-10,2020
2739,"West-Nord",2020-08-11,2020
2822,"West-Nord",2020-08-12,2020
2635,"West-Nord",2020-08-13,2020
2814,"West-Nord",2020-08-14,2020
2420,"West-Nord",2020-08-15,2020
1873,"West-Nord",2020-08-16,2020
2313,"West-Nord",2020-08-17,2020
2878,"West-Nord",2020-08-18,2020
3010,"West-Nord",2020-08-19,2020
3185,"West-Nord",2020-08-20,2020
3198,"West-Nord",2020-08-21,2020
2034,"West-Nord",2020-08-22,2020
1895,"West-Nord",2020-08-23,2020
2672,"West-Nord",2020-08-24,2020
2901,"West-Nord",2020-08-25,2020
2944,"West-Nord",2020-08-26,2020
3068,"West-Nord",2020-08-27,2020
2320,"West-Nord",2020-08-28,2020
1598,"West-Nord",2020-08-29,2020
681,"West-Nord",2020-08-30,2020
2597,"West-Nord",2020-08-31,2020
2930,"West-Nord",2020-09-01,2020
2892,"West-Nord",2020-09-02,2020
2997,"West-Nord",2020-09-03,2020
3052,"West-Nord",2020-09-04,2020
2514,"West-Nord",2020-09-05,2020
1438,"West-Nord",2020-09-06,2020
2588,"West-Nord",2020-09-07,2020
2939,"West-Nord",2020-09-08,2020
3051,"West-Nord",2020-09-09,2020
3083,"West-Nord",2020-09-10,2020
3241,"West-Nord",2020-09-11,2020
2650,"West-Nord",2020-09-12,2020
1902,"West-Nord",2020-09-13,2020
2734,"West-Nord",2020-09-14,2020
3138,"West-Nord",2020-09-15,2020
3131,"West-Nord",2020-09-16,2020
3182,"West-Nord",2020-09-17,2020
3217,"West-Nord",2020-09-18,2020
2618,"West-Nord",2020-09-19,2020
2023,"West-Nord",2020-09-20,2020
2801,"West-Nord",2020-09-21,2020
2958,"West-Nord",2020-09-22,2020
3059,"West-Nord",2020-09-23,2020
2646,"West-Nord",2020-09-24,2020
2264,"West-Nord",2020-09-25,2020
1650,"West-Nord",2020-09-26,2020
1629,"West-Nord",2020-09-27,2020
2604,"West-Nord",2020-09-28,2020
2322,"West-Nord",2020-09-29,2020
3055,"West-Nord",2020-09-30,2020
2933,"West-Nord",2020-10-01,2020
3101,"West-Nord",2020-10-02,2020
2371,"West-Nord",2020-10-03,2020
1892,"West-Nord",2020-10-04,2020
2345,"West-Nord",2020-10-05,2020
2401,"West-Nord",2020-10-06,2020
2446,"West-Nord",2020-10-07,2020
2745,"West-Nord",2020-10-08,2020
2666,"West-Nord",2020-10-09,2020
1624,"West-Nord",2020-10-10,2020
1344,"West-Nord",2020-10-11,2020
2138,"West-Nord",2020-10-12,2020
2418,"West-Nord",2020-10-13,2020
2634,"West-Nord",2020-10-14,2020
2257,"West-Nord",2020-10-15,2020
2134,"West-Nord",2020-10-16,2020
2198,"West-Nord",2020-10-17,2020
1711,"West-Nord",2020-10-18,2020
2430,"West-Nord",2020-10-19,2020
2688,"West-Nord",2020-10-20,2020
2659,"West-Nord",2020-10-21,2020
2657,"West-Nord",2020-10-22,2020
1706,"West-Nord",2020-10-23,2020
2404,"West-Nord",2020-10-24,2020
1766,"West-Nord",2020-10-25,2020
1374,"West-Nord",2020-10-26,2020
2429,"West-Nord",2020-10-27,2020
2166,"West-Nord",2020-10-28,2020
1698,"West-Nord",2020-10-29,2020
2454,"West-Nord",2020-10-30,2020
2086,"West-Nord",2020-10-31,2020
1243,"West-Nord",2020-11-01,2020
2264,"West-Nord",2020-11-02,2020
1816,"West-Nord",2020-11-03,2020
2052,"West-Nord",2020-11-04,2020
2294,"West-Nord",2020-11-05,2020
2535,"West-Nord",2020-11-06,2020
2219,"West-Nord",2020-11-07,2020
1672,"West-Nord",2020-11-08,2020
2142,"West-Nord",2020-11-09,2020
2201,"West-Nord",2020-11-10,2020
2286,"West-Nord",2020-11-11,2020
2533,"West-Nord",2020-11-12,2020
2684,"West-Nord",2020-11-13,2020
2482,"West-Nord",2020-11-14,2020
1759,"West-Nord",2020-11-15,2020
2063,"West-Nord",2020-11-16,2020
2380,"West-Nord",2020-11-17,2020
2451,"West-Nord",2020-11-18,2020
2190,"West-Nord",2020-11-19,2020
2462,"West-Nord",2020-11-20,2020
2527,"West-Nord",2020-11-21,2020
1419,"West-Nord",2020-11-22,2020
2124,"West-Nord",2020-11-23,2020
2362,"West-Nord",2020-11-24,2020
2403,"West-Nord",2020-11-25,2020
2483,"West-Nord",2020-11-26,2020
2556,"West-Nord",2020-11-27,2020
2050,"West-Nord",2020-11-28,2020
1222,"West-Nord",2020-11-29,2020
2075,"West-Nord",2020-11-30,2020
1813,"West-Nord",2020-12-01,2020
2217,"West-Nord",2020-12-02,2020
2503,"West-Nord",2020-12-03,2020
2436,"West-Nord",2020-12-04,2020
2035,"West-Nord",2020-12-05,2020
1200,"West-Nord",2020-12-06,2020
1863,"West-Nord",2020-12-07,2020
2259,"West-Nord",2020-12-08,2020
1801,"West-Nord",2020-12-09,2020
2142,"West-Nord",2020-12-10,2020
2229,"West-Nord",2020-12-11,2020
1718,"West-Nord",2020-12-12,2020
1105,"West-Nord",2020-12-13,2020
1887,"West-Nord",2020-12-14,2020
1870,"West-Nord",2020-12-15,2020
2041,"West-Nord",2020-12-16,2020
2058,"West-Nord",2020-12-17,2020
2123,"West-Nord",2020-12-18,2020
1549,"West-Nord",2020-12-19,2020
1201,"West-Nord",2020-12-20,2020
1563,"West-Nord",2020-12-21,2020
1367,"West-Nord",2020-12-22,2020
1336,"West-Nord",2020-12-23,2020
786,"West-Nord",2020-12-24,2020
453,"West-Nord",2020-12-25,2020
836,"West-Nord",2020-12-26,2020
624,"West-Nord",2020-12-27,2020
830,"West-Nord",2020-12-28,2020
1179,"West-Nord",2020-12-29,2020
1128,"West-Nord",2020-12-30,2020
956,"West-Nord",2020-12-31,2020
6639,"West-SBB",2020-01-01,2020
5954,"West-SBB",2020-01-02,2020
8875,"West-SBB",2020-01-03,2020
7630,"West-SBB",2020-01-04,2020
6794,"West-SBB",2020-01-05,2020
13924,"West-SBB",2020-01-06,2020
14767,"West-SBB",2020-01-07,2020
15339,"West-SBB",2020-01-08,2020
15803,"West-SBB",2020-01-09,2020
15353,"West-SBB",2020-01-10,2020
9450,"West-SBB",2020-01-11,2020
7514,"West-SBB",2020-01-12,2020
15334,"West-SBB",2020-01-13,2020
15846,"West-SBB",2020-01-14,2020
15992,"West-SBB",2020-01-15,2020
16075,"West-SBB",2020-01-16,2020
15682,"West-SBB",2020-01-17,2020
9918,"West-SBB",2020-01-18,2020
7006,"West-SBB",2020-01-19,2020
15445,"West-SBB",2020-01-20,2020
15643,"West-SBB",2020-01-21,2020
16724,"West-SBB",2020-01-22,2020
16661,"West-SBB",2020-01-23,2020
15631,"West-SBB",2020-01-24,2020
11370,"West-SBB",2020-01-25,2020
7112,"West-SBB",2020-01-26,2020
15349,"West-SBB",2020-01-27,2020
17733,"West-SBB",2020-01-28,2020
16419,"West-SBB",2020-01-29,2020
16577,"West-SBB",2020-01-30,2020
16535,"West-SBB",2020-01-31,2020
10477,"West-SBB",2020-02-01,2020
7741,"West-SBB",2020-02-02,2020
16060,"West-SBB",2020-02-03,2020
16319,"West-SBB",2020-02-04,2020
16259,"West-SBB",2020-02-05,2020
16013,"West-SBB",2020-02-06,2020
15534,"West-SBB",2020-02-07,2020
11269,"West-SBB",2020-02-08,2020
7318,"West-SBB",2020-02-09,2020
14196,"West-SBB",2020-02-10,2020
14964,"West-SBB",2020-02-11,2020
14380,"West-SBB",2020-02-12,2020
15281,"West-SBB",2020-02-13,2020
14530,"West-SBB",2020-02-14,2020
8749,"West-SBB",2020-02-15,2020
7059,"West-SBB",2020-02-16,2020
13868,"West-SBB",2020-02-17,2020
15060,"West-SBB",2020-02-18,2020
15590,"West-SBB",2020-02-19,2020
14810,"West-SBB",2020-02-20,2020
14326,"West-SBB",2020-02-21,2020
10315,"West-SBB",2020-02-22,2020
7224,"West-SBB",2020-02-23,2020
14769,"West-SBB",2020-02-24,2020
17476,"West-SBB",2020-02-25,2020
17237,"West-SBB",2020-02-26,2020
17708,"West-SBB",2020-02-27,2020
15416,"West-SBB",2020-02-28,2020
10156,"West-SBB",2020-02-29,2020
7481,"West-SBB",2020-03-01,2020
15114,"West-SBB",2020-03-02,2020
15649,"West-SBB",2020-03-03,2020
15491,"West-SBB",2020-03-04,2020
16049,"West-SBB",2020-03-05,2020
15574,"West-SBB",2020-03-06,2020
10875,"West-SBB",2020-03-07,2020
7262,"West-SBB",2020-03-08,2020
14234,"West-SBB",2020-03-09,2020
14692,"West-SBB",2020-03-10,2020
14278,"West-SBB",2020-03-11,2020
13717,"West-SBB",2020-03-12,2020
12394,"West-SBB",2020-03-13,2020
6241,"West-SBB",2020-03-14,2020
4665,"West-SBB",2020-03-15,2020
8210,"West-SBB",2020-03-16,2020
6048,"West-SBB",2020-03-17,2020
5513,"West-SBB",2020-03-18,2020
5024,"West-SBB",2020-03-19,2020
4245,"West-SBB",2020-03-20,2020
2067,"West-SBB",2020-03-21,2020
1681,"West-SBB",2020-03-22,2020
4098,"West-SBB",2020-03-23,2020
3922,"West-SBB",2020-03-24,2020
4049,"West-SBB",2020-03-25,2020
4025,"West-SBB",2020-03-26,2020
4169,"West-SBB",2020-03-27,2020
2625,"West-SBB",2020-03-28,2020
1628,"West-SBB",2020-03-29,2020
4207,"West-SBB",2020-03-30,2020
4466,"West-SBB",2020-03-31,2020
4223,"West-SBB",2020-04-01,2020
4259,"West-SBB",2020-04-02,2020
4267,"West-SBB",2020-04-03,2020
2791,"West-SBB",2020-04-04,2020
2146,"West-SBB",2020-04-05,2020
4188,"West-SBB",2020-04-06,2020
4230,"West-SBB",2020-04-07,2020
4265,"West-SBB",2020-04-08,2020
4355,"West-SBB",2020-04-09,2020
2507,"West-SBB",2020-04-10,2020
2654,"West-SBB",2020-04-11,2020
2401,"West-SBB",2020-04-12,2020
2379,"West-SBB",2020-04-13,2020
4323,"West-SBB",2020-04-14,2020
4462,"West-SBB",2020-04-15,2020
4555,"West-SBB",2020-04-16,2020
5009,"West-SBB",2020-04-17,2020
3080,"West-SBB",2020-04-18,2020
2725,"West-SBB",2020-04-19,2020
4426,"West-SBB",2020-04-20,2020
4822,"West-SBB",2020-04-21,2020
5084,"West-SBB",2020-04-22,2020
4981,"West-SBB",2020-04-23,2020
5297,"West-SBB",2020-04-24,2020
3661,"West-SBB",2020-04-25,2020
3087,"West-SBB",2020-04-26,2020
5644,"West-SBB",2020-04-27,2020
5376,"West-SBB",2020-04-28,2020
5755,"West-SBB",2020-04-29,2020
5835,"West-SBB",2020-04-30,2020
3393,"West-SBB",2020-05-01,2020
3740,"West-SBB",2020-05-02,2020
3210,"West-SBB",2020-05-03,2020
5909,"West-SBB",2020-05-04,2020
5772,"West-SBB",2020-05-05,2020
6113,"West-SBB",2020-05-06,2020
6301,"West-SBB",2020-05-07,2020
6648,"West-SBB",2020-05-08,2020
4761,"West-SBB",2020-05-09,2020
4053,"West-SBB",2020-05-10,2020
6785,"West-SBB",2020-05-11,2020
7296,"West-SBB",2020-05-12,2020
7268,"West-SBB",2020-05-13,2020
2490,"West-SBB",2020-05-14,2020
3236,"West-SBB",2020-05-15,2020
5838,"West-SBB",2020-05-16,2020
4720,"West-SBB",2020-05-17,2020
7428,"West-SBB",2020-05-18,2020
7787,"West-SBB",2020-05-19,2020
8316,"West-SBB",2020-05-20,2020
5186,"West-SBB",2020-05-21,2020
6605,"West-SBB",2020-05-22,2020
5109,"West-SBB",2020-05-23,2020
4359,"West-SBB",2020-05-24,2020
7804,"West-SBB",2020-05-25,2020
8355,"West-SBB",2020-05-26,2020
8582,"West-SBB",2020-05-27,2020
8823,"West-SBB",2020-05-28,2020
9265,"West-SBB",2020-05-29,2020
6480,"West-SBB",2020-05-30,2020
5197,"West-SBB",2020-05-31,2020
5453,"West-SBB",2020-06-01,2020
9037,"West-SBB",2020-06-02,2020
9510,"West-SBB",2020-06-03,2020
8939,"West-SBB",2020-06-04,2020
9420,"West-SBB",2020-06-05,2020
7326,"West-SBB",2020-06-06,2020
4716,"West-SBB",2020-06-07,2020
9767,"West-SBB",2020-06-08,2020
9886,"West-SBB",2020-06-09,2020
10785,"West-SBB",2020-06-10,2020
10685,"West-SBB",2020-06-11,2020
11425,"West-SBB",2020-06-12,2020
8164,"West-SBB",2020-06-13,2020
4459,"West-SBB",2020-06-14,2020
9657,"West-SBB",2020-06-15,2020
10191,"West-SBB",2020-06-16,2020
10338,"West-SBB",2020-06-17,2020
10852,"West-SBB",2020-06-18,2020
10641,"West-SBB",2020-06-19,2020
8334,"West-SBB",2020-06-20,2020
5582,"West-SBB",2020-06-21,2020
10131,"West-SBB",2020-06-22,2020
10802,"West-SBB",2020-06-23,2020
11310,"West-SBB",2020-06-24,2020
11378,"West-SBB",2020-06-25,2020
11072,"West-SBB",2020-06-26,2020
8345,"West-SBB",2020-06-27,2020
5635,"West-SBB",2020-06-28,2020
10574,"West-SBB",2020-06-29,2020
11404,"West-SBB",2020-06-30,2020
11661,"West-SBB",2020-07-01,2020
11206,"West-SBB",2020-07-02,2020
10803,"West-SBB",2020-07-03,2020
8374,"West-SBB",2020-07-04,2020
5893,"West-SBB",2020-07-05,2020
10071,"West-SBB",2020-07-06,2020
11069,"West-SBB",2020-07-07,2020
11504,"West-SBB",2020-07-08,2020
11561,"West-SBB",2020-07-09,2020
10856,"West-SBB",2020-07-10,2020
6952,"West-SBB",2020-07-11,2020
5424,"West-SBB",2020-07-12,2020
9556,"West-SBB",2020-07-13,2020
10254,"West-SBB",2020-07-14,2020
9847,"West-SBB",2020-07-15,2020
9948,"West-SBB",2020-07-16,2020
9538,"West-SBB",2020-07-17,2020
7151,"West-SBB",2020-07-18,2020
5325,"West-SBB",2020-07-19,2020
9049,"West-SBB",2020-07-20,2020
9310,"West-SBB",2020-07-21,2020
9226,"West-SBB",2020-07-22,2020
9277,"West-SBB",2020-07-23,2020
9050,"West-SBB",2020-07-24,2020
7044,"West-SBB",2020-07-25,2020
4960,"West-SBB",2020-07-26,2020
8469,"West-SBB",2020-07-27,2020
8905,"West-SBB",2020-07-28,2020
8729,"West-SBB",2020-07-29,2020
9043,"West-SBB",2020-07-30,2020
8511,"West-SBB",2020-07-31,2020
5810,"West-SBB",2020-08-01,2020
5007,"West-SBB",2020-08-02,2020
8667,"West-SBB",2020-08-03,2020
9181,"West-SBB",2020-08-04,2020
9382,"West-SBB",2020-08-05,2020
9515,"West-SBB",2020-08-06,2020
9627,"West-SBB",2020-08-07,2020
7347,"West-SBB",2020-08-08,2020
5543,"West-SBB",2020-08-09,2020
9388,"West-SBB",2020-08-10,2020
10105,"West-SBB",2020-08-11,2020
9972,"West-SBB",2020-08-12,2020
9918,"West-SBB",2020-08-13,2020
10463,"West-SBB",2020-08-14,2020
7731,"West-SBB",2020-08-15,2020
5834,"West-SBB",2020-08-16,2020
11129,"West-SBB",2020-08-17,2020
11624,"West-SBB",2020-08-18,2020
11942,"West-SBB",2020-08-19,2020
12281,"West-SBB",2020-08-20,2020
12002,"West-SBB",2020-08-21,2020
7322,"West-SBB",2020-08-22,2020
5480,"West-SBB",2020-08-23,2020
11224,"West-SBB",2020-08-24,2020
11683,"West-SBB",2020-08-25,2020
12460,"West-SBB",2020-08-26,2020
11874,"West-SBB",2020-08-27,2020
12142,"West-SBB",2020-08-28,2020
7750,"West-SBB",2020-08-29,2020
5020,"West-SBB",2020-08-30,2020
11354,"West-SBB",2020-08-31,2020
11878,"West-SBB",2020-09-01,2020
11880,"West-SBB",2020-09-02,2020
12375,"West-SBB",2020-09-03,2020
12791,"West-SBB",2020-09-04,2020
7985,"West-SBB",2020-09-05,2020
5197,"West-SBB",2020-09-06,2020
11333,"West-SBB",2020-09-07,2020
12378,"West-SBB",2020-09-08,2020
12473,"West-SBB",2020-09-09,2020
12344,"West-SBB",2020-09-10,2020
12340,"West-SBB",2020-09-11,2020
8678,"West-SBB",2020-09-12,2020
5959,"West-SBB",2020-09-13,2020
9851,"West-SBB",2020-09-14,2020
12425,"West-SBB",2020-09-15,2020
12434,"West-SBB",2020-09-16,2020
12733,"West-SBB",2020-09-17,2020
12420,"West-SBB",2020-09-18,2020
8627,"West-SBB",2020-09-19,2020
5922,"West-SBB",2020-09-20,2020
11467,"West-SBB",2020-09-21,2020
12225,"West-SBB",2020-09-22,2020
12866,"West-SBB",2020-09-23,2020
13032,"West-SBB",2020-09-24,2020
13221,"West-SBB",2020-09-25,2020
9264,"West-SBB",2020-09-26,2020
6126,"West-SBB",2020-09-27,2020
11823,"West-SBB",2020-09-28,2020
12806,"West-SBB",2020-09-29,2020
13093,"West-SBB",2020-09-30,2020
12692,"West-SBB",2020-10-01,2020
13102,"West-SBB",2020-10-02,2020
9938,"West-SBB",2020-10-03,2020
6453,"West-SBB",2020-10-04,2020
11385,"West-SBB",2020-10-05,2020
12042,"West-SBB",2020-10-06,2020
12240,"West-SBB",2020-10-07,2020
11627,"West-SBB",2020-10-08,2020
11468,"West-SBB",2020-10-09,2020
7435,"West-SBB",2020-10-10,2020
5462,"West-SBB",2020-10-11,2020
10177,"West-SBB",2020-10-12,2020
10903,"West-SBB",2020-10-13,2020
11085,"West-SBB",2020-10-14,2020
10554,"West-SBB",2020-10-15,2020
10732,"West-SBB",2020-10-16,2020
7571,"West-SBB",2020-10-17,2020
5196,"West-SBB",2020-10-18,2020
10310,"West-SBB",2020-10-19,2020
11384,"West-SBB",2020-10-20,2020
11296,"West-SBB",2020-10-21,2020
11438,"West-SBB",2020-10-22,2020
11416,"West-SBB",2020-10-23,2020
7821,"West-SBB",2020-10-24,2020
5360,"West-SBB",2020-10-25,2020
10716,"West-SBB",2020-10-26,2020
10806,"West-SBB",2020-10-27,2020
10710,"West-SBB",2020-10-28,2020
10660,"West-SBB",2020-10-29,2020
10230,"West-SBB",2020-10-30,2020
6834,"West-SBB",2020-10-31,2020
4428,"West-SBB",2020-11-01,2020
9628,"West-SBB",2020-11-02,2020
10137,"West-SBB",2020-11-03,2020
10570,"West-SBB",2020-11-04,2020
10070,"West-SBB",2020-11-05,2020
10471,"West-SBB",2020-11-06,2020
6870,"West-SBB",2020-11-07,2020
3706,"West-SBB",2020-11-08,2020
9453,"West-SBB",2020-11-09,2020
10066,"West-SBB",2020-11-10,2020
10482,"West-SBB",2020-11-11,2020
10077,"West-SBB",2020-11-12,2020
10634,"West-SBB",2020-11-13,2020
7522,"West-SBB",2020-11-14,2020
5062,"West-SBB",2020-11-15,2020
9859,"West-SBB",2020-11-16,2020
10678,"West-SBB",2020-11-17,2020
10478,"West-SBB",2020-11-18,2020
10583,"West-SBB",2020-11-19,2020
10853,"West-SBB",2020-11-20,2020
8143,"West-SBB",2020-11-21,2020
5151,"West-SBB",2020-11-22,2020
9811,"West-SBB",2020-11-23,2020
10783,"West-SBB",2020-11-24,2020
10913,"West-SBB",2020-11-25,2020
11001,"West-SBB",2020-11-26,2020
11382,"West-SBB",2020-11-27,2020
8134,"West-SBB",2020-11-28,2020
5087,"West-SBB",2020-11-29,2020
10134,"West-SBB",2020-11-30,2020
10959,"West-SBB",2020-12-01,2020
11223,"West-SBB",2020-12-02,2020
11392,"West-SBB",2020-12-03,2020
11186,"West-SBB",2020-12-04,2020
7968,"West-SBB",2020-12-05,2020
5221,"West-SBB",2020-12-06,2020
10215,"West-SBB",2020-12-07,2020
10844,"West-SBB",2020-12-08,2020
11351,"West-SBB",2020-12-09,2020
10901,"West-SBB",2020-12-10,2020
11036,"West-SBB",2020-12-11,2020
6625,"West-SBB",2020-12-12,2020
4010,"West-SBB",2020-12-13,2020
9590,"West-SBB",2020-12-14,2020
9752,"West-SBB",2020-12-15,2020
10009,"West-SBB",2020-12-16,2020
9817,"West-SBB",2020-12-17,2020
10092,"West-SBB",2020-12-18,2020
6763,"West-SBB",2020-12-19,2020
4261,"West-SBB",2020-12-20,2020
7989,"West-SBB",2020-12-21,2020
7461,"West-SBB",2020-12-22,2020
6808,"West-SBB",2020-12-23,2020
6071,"West-SBB",2020-12-24,2020
3719,"West-SBB",2020-12-25,2020
4124,"West-SBB",2020-12-26,2020
3574,"West-SBB",2020-12-27,2020
5344,"West-SBB",2020-12-28,2020
6027,"West-SBB",2020-12-29,2020
6129,"West-SBB",2020-12-30,2020
5386,"West-SBB",2020-12-31,2020
4474,"West-VBZ",2020-01-01,2020
4309,"West-VBZ",2020-01-02,2020
6772,"West-VBZ",2020-01-03,2020
5874,"West-VBZ",2020-01-04,2020
4868,"West-VBZ",2020-01-05,2020
11956,"West-VBZ",2020-01-06,2020
12431,"West-VBZ",2020-01-07,2020
13030,"West-VBZ",2020-01-08,2020
13388,"West-VBZ",2020-01-09,2020
12818,"West-VBZ",2020-01-10,2020
7008,"West-VBZ",2020-01-11,2020
5347,"West-VBZ",2020-01-12,2020
13068,"West-VBZ",2020-01-13,2020
13608,"West-VBZ",2020-01-14,2020
13274,"West-VBZ",2020-01-15,2020
13455,"West-VBZ",2020-01-16,2020
13201,"West-VBZ",2020-01-17,2020
7484,"West-VBZ",2020-01-18,2020
4895,"West-VBZ",2020-01-19,2020
12717,"West-VBZ",2020-01-20,2020
13335,"West-VBZ",2020-01-21,2020
13601,"West-VBZ",2020-01-22,2020
13623,"West-VBZ",2020-01-23,2020
13247,"West-VBZ",2020-01-24,2020
8310,"West-VBZ",2020-01-25,2020
5115,"West-VBZ",2020-01-26,2020
13107,"West-VBZ",2020-01-27,2020
13719,"West-VBZ",2020-01-28,2020
13485,"West-VBZ",2020-01-29,2020
13953,"West-VBZ",2020-01-30,2020
13122,"West-VBZ",2020-01-31,2020
7468,"West-VBZ",2020-02-01,2020
4947,"West-VBZ",2020-02-02,2020
12806,"West-VBZ",2020-02-03,2020
14322,"West-VBZ",2020-02-04,2020
13779,"West-VBZ",2020-02-05,2020
13705,"West-VBZ",2020-02-06,2020
13212,"West-VBZ",2020-02-07,2020
7765,"West-VBZ",2020-02-08,2020
5065,"West-VBZ",2020-02-09,2020
10965,"West-VBZ",2020-02-10,2020
11741,"West-VBZ",2020-02-11,2020
11720,"West-VBZ",2020-02-12,2020
12407,"West-VBZ",2020-02-13,2020
11498,"West-VBZ",2020-02-14,2020
6692,"West-VBZ",2020-02-15,2020
4773,"West-VBZ",2020-02-16,2020
11554,"West-VBZ",2020-02-17,2020
12514,"West-VBZ",2020-02-18,2020
12819,"West-VBZ",2020-02-19,2020
12093,"West-VBZ",2020-02-20,2020
11767,"West-VBZ",2020-02-21,2020
7490,"West-VBZ",2020-02-22,2020
4900,"West-VBZ",2020-02-23,2020
12485,"West-VBZ",2020-02-24,2020
13972,"West-VBZ",2020-02-25,2020
14393,"West-VBZ",2020-02-26,2020
13764,"West-VBZ",2020-02-27,2020
12827,"West-VBZ",2020-02-28,2020
7203,"West-VBZ",2020-02-29,2020
4752,"West-VBZ",2020-03-01,2020
12709,"West-VBZ",2020-03-02,2020
13673,"West-VBZ",2020-03-03,2020
12882,"West-VBZ",2020-03-04,2020
13411,"West-VBZ",2020-03-05,2020
12259,"West-VBZ",2020-03-06,2020
8323,"West-VBZ",2020-03-07,2020
4963,"West-VBZ",2020-03-08,2020
11974,"West-VBZ",2020-03-09,2020
12226,"West-VBZ",2020-03-10,2020
11787,"West-VBZ",2020-03-11,2020
11131,"West-VBZ",2020-03-12,2020
9958,"West-VBZ",2020-03-13,2020
4710,"West-VBZ",2020-03-17,2020
4188,"West-VBZ",2020-03-18,2020
3913,"West-VBZ",2020-03-19,2020
3346,"West-VBZ",2020-03-20,2020
1460,"West-VBZ",2020-03-21,2020
1024,"West-VBZ",2020-03-22,2020
3069,"West-VBZ",2020-03-23,2020
2900,"West-VBZ",2020-03-24,2020
